,antigen_recognition_function,antigenic_feature_count,somatic_hypermutation_cycles,somatic_hypermutation_rate,clonal_expansion_factor,immune_responses,immune_memory_lymphocytes_count,best_fitness,elapsed_time
2734,rastrigin,10,500,0.01,4,10,0.1,19.89916185813908,133.1876630783081
2735,rastrigin,10,500,0.1,3,5,0.001,42.78337306963544,65.69960927963257
2736,rastrigin,10,500,0.1,2,10,0.001,27.85971266863079,128.09242391586304
2737,rastrigin,10,500,0.1,3,3,0.1,35.81864181013829,39.964298725128174
2738,rastrigin,10,500,0.1,3,5,0.01,27.859042900724305,66.01843881607056
2739,rastrigin,10,500,0.1,2,10,0.01,20.897623913362565,128.60972714424133
2740,rastrigin,10,500,0.1,4,3,0.001,40.79355060822937,40.94560933113098
2741,rastrigin,10,500,0.1,2,10,0.1,24.874150310889732,130.80598187446594
2742,rastrigin,10,500,0.1,3,5,0.1,21.889167172919382,66.72889566421509
2743,rastrigin,10,500,0.1,4,3,0.01,69.6469646750855,41.11102318763733
2744,rastrigin,10,500,0.1,4,5,0.001,39.79884726003252,68.86709809303284
2745,rastrigin,10,500,0.1,3,10,0.001,52.73279711527831,134.10295224189758
2746,rastrigin,10,500,0.1,4,5,0.01,25.869309017551146,67.97171711921692
2747,rastrigin,10,500,0.1,4,3,0.1,18.904588702013413,40.96241497993469
2748,rastrigin,10,500,0.1,3,10,0.01,18.90625732877355,133.42572164535522
2749,rastrigin,10,500,0.1,4,5,0.1,24.8740065389122,67.92079043388367
2750,rastrigin,10,500,0.1,3,10,0.1,33.8286229604566,135.63067531585693
2751,rastrigin,10,750,0.001,2,3,0.001,73.5197340657694,59.44883418083191
2752,rastrigin,10,500,0.1,4,10,0.001,51.73800143898316,137.4938883781433
2753,rastrigin,10,750,0.001,2,3,0.01,78.175980294401,59.91134071350098
2754,rastrigin,10,500,0.1,4,10,0.01,57.70736291104484,137.73654103279114
2755,rastrigin,10,750,0.001,2,5,0.001,72.36431107203445,100.70794820785522
2756,rastrigin,10,750,0.001,2,3,0.1,71.63001982870615,61.943779706954956
2757,rastrigin,10,750,0.001,2,5,0.01,66.67802521452754,101.3041582107544
2758,rastrigin,10,500,0.1,4,10,0.1,50.74277334864662,137.6238842010498
2759,rastrigin,10,750,0.001,3,3,0.001,55.49888350109711,62.67016124725342
2760,rastrigin,10,750,0.001,2,5,0.1,63.1352968863446,102.27723383903503
2761,rastrigin,10,750,0.001,3,3,0.01,77.3904044769099,63.006433725357056
2762,rastrigin,10,750,0.001,3,5,0.001,77.66744350126123,104.90831446647644
2763,rastrigin,10,750,0.001,3,3,0.1,87.70887922442067,63.33441758155823
2764,rastrigin,10,750,0.001,2,10,0.001,65.30929924260242,203.84099411964417
2765,rastrigin,10,750,0.001,3,5,0.01,72.03639789157249,105.35135746002197
2766,rastrigin,10,750,0.001,2,10,0.01,63.87034070971992,205.09030604362488
2767,rastrigin,10,750,0.001,3,5,0.1,75.77407552239632,105.51165294647217
2768,rastrigin,10,750,0.001,4,3,0.001,71.74996194228655,63.58036518096924
2769,rastrigin,10,750,0.001,2,10,0.1,75.65415194218801,207.90321803092957
2770,rastrigin,10,750,0.001,4,3,0.01,79.46575239449704,63.43035697937012
2771,rastrigin,10,750,0.001,4,5,0.001,66.83236574115828,106.23228192329407
2772,rastrigin,10,750,0.001,3,10,0.001,61.70654447904042,211.1987121105194
2773,rastrigin,10,750,0.001,4,3,0.1,85.56890651269853,63.91124081611633
2774,rastrigin,10,750,0.001,3,10,0.01,63.77944117037585,209.13737893104553
2775,rastrigin,10,750,0.001,4,5,0.01,77.73868165926015,106.27881956100464
2776,rastrigin,10,750,0.01,2,3,0.001,65.48807292082554,62.152730226516724
2777,rastrigin,10,750,0.001,3,10,0.1,57.56007772843565,212.1731035709381
2778,rastrigin,10,750,0.001,4,5,0.1,72.13242727176804,107.36978006362915
2779,rastrigin,10,750,0.01,2,3,0.01,42.56378638076649,61.77896189689636
2780,rastrigin,10,750,0.01,2,5,0.001,26.863851850214573,103.9950840473175
2781,rastrigin,10,750,0.001,4,10,0.001,57.91754728255218,212.83476638793945
2782,rastrigin,10,750,0.01,2,3,0.1,14.924429205923945,63.69621992111206
2783,rastrigin,10,750,0.01,2,5,0.01,31.838581892902766,104.06328630447388
2784,rastrigin,10,750,0.001,4,10,0.01,68.39631697800758,214.1873745918274
2785,rastrigin,10,750,0.01,3,3,0.001,11.426100025364576,64.02868676185608
2786,rastrigin,10,750,0.01,2,5,0.1,41.788115190266126,104.73383331298828
2787,rastrigin,10,750,0.001,4,10,0.1,58.68771288277179,214.89789843559265
2788,rastrigin,10,750,0.01,3,3,0.01,45.340403856104516,62.97452998161316
2789,rastrigin,10,750,0.01,2,10,0.001,58.18595137666024,207.90582180023193
2790,rastrigin,10,750,0.01,3,5,0.001,38.80330629249901,104.43583011627197
2791,rastrigin,10,750,0.01,3,3,0.1,49.7477798390522,63.129677534103394
2792,rastrigin,10,750,0.01,3,5,0.01,24.873923747896495,105.13195371627808
2793,rastrigin,10,750,0.01,2,10,0.01,54.26717940328546,206.89051032066345
2794,rastrigin,10,750,0.01,4,3,0.001,35.8183928937319,63.86069083213806
2795,rastrigin,10,750,0.01,2,10,0.1,44.77301162735923,206.30140376091003
2796,rastrigin,10,750,0.01,3,5,0.1,39.798217197530576,104.90148901939392
2797,rastrigin,10,750,0.01,4,5,0.001,49.74775725964992,211.56808876991272
2798,rastrigin,10,750,0.01,4,3,0.01,25.63218184648194,64.9537422657013
2799,rastrigin,10,750,0.01,3,10,0.001,35.81845099344039,213.19165325164795
2800,rastrigin,10,750,0.01,4,3,0.1,14.928036601208817,65.09630513191223
2801,rastrigin,10,750,0.01,4,5,0.01,39.798219761632225,108.59313464164734
2802,rastrigin,10,750,0.01,3,10,0.01,33.828540215916206,213.02348399162292
2803,rastrigin,10,750,0.1,2,3,0.001,39.798615418984106,63.49313306808472
2804,rastrigin,10,750,0.01,4,5,0.1,43.77798686494867,109.31056380271912
2805,rastrigin,10,750,0.01,3,10,0.1,55.91968491920411,212.39530873298645
2806,rastrigin,10,750,0.1,2,3,0.01,37.808601869776226,63.10728931427002
2807,rastrigin,10,750,0.1,2,5,0.001,49.748032689452714,106.80452966690063
2808,rastrigin,10,750,0.01,4,10,0.001,47.75786139918878,218.5618028640747
2809,rastrigin,10,750,0.1,2,3,0.1,36.8134778433821,63.343408823013306
2810,rastrigin,10,750,0.1,2,5,0.01,56.71268546336335,106.50039482116699
2811,rastrigin,10,750,0.01,4,10,0.01,61.140828296147774,219.06818175315857
2812,rastrigin,10,750,0.1,3,3,0.001,17.91175982100053,65.80020308494568
2813,rastrigin,10,750,0.1,2,5,0.1,15.919603806814392,106.19321370124817
2814,rastrigin,10,750,0.01,4,10,0.1,76.70799970083459,218.57880544662476
2815,rastrigin,10,750,0.1,3,3,0.01,31.838962815836567,65.503333568573
2816,rastrigin,10,750,0.1,2,10,0.001,60.69234043687369,211.9252152442932
2817,rastrigin,10,750,0.1,3,5,0.001,31.839337881773943,110.0864634513855
2818,rastrigin,10,750,0.1,3,3,0.1,51.73777074976643,66.04686427116394
2819,rastrigin,10,750,0.1,2,10,0.01,23.87923544758692,213.3727662563324
2820,rastrigin,10,750,0.1,3,5,0.01,43.77830303123586,108.99344515800476
2821,rastrigin,10,750,0.1,4,3,0.001,17.91061767516706,65.89941573143005
2822,rastrigin,10,750,0.1,2,10,0.1,23.879113526845178,214.4894061088562
2823,rastrigin,10,750,0.1,3,5,0.1,16.914358407391646,109.32710361480713
2824,rastrigin,10,750,0.1,4,3,0.01,57.70753037395077,67.70071840286255
2825,rastrigin,10,750,0.1,4,5,0.001,38.80368238253718,112.29645800590515
2826,rastrigin,10,750,0.1,3,10,0.001,47.75817327550807,219.71463441848755
2827,rastrigin,10,750,0.1,4,3,0.1,34.82363410344783,67.79708337783813
2828,rastrigin,10,750,0.1,4,5,0.01,31.838917689504584,112.72383499145508
2829,rastrigin,10,750,0.1,3,10,0.01,32.83381203462352,222.3919382095337
2830,rastrigin,10,750,0.1,4,5,0.1,41.78860910533817,111.60963273048401
2831,rastrigin,10,750,0.1,3,10,0.1,21.889155576758696,221.85211515426636
2832,rastrigin,10,1000,0.001,2,3,0.001,77.77553880817445,87.24188327789307
2833,rastrigin,10,1000,0.001,2,3,0.01,62.16506174449937,174.00460815429688
2834,rastrigin,10,750,0.1,4,10,0.001,38.80376122349151,223.08308458328247
2835,rastrigin,10,1000,0.001,2,5,0.001,62.44098403827814,146.08917689323425
2836,rastrigin,10,750,0.1,4,10,0.01,47.75817058836705,223.55001544952393
2837,rastrigin,10,1000,0.001,2,3,0.1,74.04403514517219,88.06115698814392
2838,rastrigin,10,1000,0.001,2,5,0.01,58.59787351057455,145.84710502624512
2839,rastrigin,10,750,0.1,4,10,0.1,20.894208873499167,222.90936946868896
2840,rastrigin,10,1000,0.001,3,3,0.001,54.2909888093942,87.03218722343445
2841,rastrigin,10,1000,0.001,2,5,0.1,67.35969576591006,144.7744061946869
2842,rastrigin,10,1000,0.001,3,3,0.01,69.17729147490513,86.99167919158936
2843,rastrigin,10,1000,0.001,3,5,0.001,57.299857631680354,145.4049849510193
2844,rastrigin,10,1000,0.001,3,3,0.1,82.46921251808043,87.96782898902893
2845,rastrigin,10,1000,0.001,2,10,0.001,44.92839122128302,288.88630414009094
2846,rastrigin,10,1000,0.001,3,5,0.01,47.737800474162434,147.67032527923584
2847,rastrigin,10,1000,0.001,2,10,0.01,50.712613270698434,288.0893974304199
2848,rastrigin,10,1000,0.001,3,5,0.1,54.95344929798275,147.9243519306183
2849,rastrigin,10,1000,0.001,4,3,0.001,72.29785103771351,89.50740790367126
2850,rastrigin,10,1000,0.001,2,10,0.1,64.32477937288314,289.3146755695343
2851,rastrigin,10,1000,0.001,4,3,0.01,77.17483781841554,90.25610017776489
2852,rastrigin,10,1000,0.001,4,5,0.001,68.86613478986798,148.53089594841003
2853,rastrigin,10,1000,0.001,3,10,0.001,56.39783797722462,291.21320629119873
2854,rastrigin,10,1000,0.001,4,3,0.1,61.283577437031845,89.54384398460388
2855,rastrigin,10,1000,0.001,3,10,0.01,52.94746493854294,294.8769590854645
2856,rastrigin,10,1000,0.001,4,5,0.01,72.83585965807755,149.03760147094727
2857,rastrigin,10,1000,0.01,2,3,0.001,12.934538005796185,87.25729513168335
2858,rastrigin,10,1000,0.001,3,10,0.1,47.13304746981365,1261.8701639175415
2859,rastrigin,10,1000,0.001,4,5,0.1,54.27341238263632,1110.5089740753174
2860,rastrigin,10,1000,0.01,2,3,0.01,33.828477888451886,1035.0442020893097
2861,rastrigin,10,1000,0.01,2,5,0.001,27.85879564220575,1087.0916345119476
2862,rastrigin,10,1000,0.001,4,10,0.001,43.64898372945165,1233.3774836063385
2863,rastrigin,10,1000,0.01,2,3,0.1,44.772992901864754,45.717748165130615
2864,rastrigin,10,1000,0.01,2,5,0.01,33.82853988570207,1059.5069584846497
2865,rastrigin,10,1000,0.001,4,10,0.01,53.479045182852325,1209.0224797725677
2866,rastrigin,10,1000,0.01,3,3,0.001,53.72758994901605,49.15479922294617
2867,rastrigin,10,1000,0.01,2,5,0.1,32.833575646476476,80.84348440170288
2868,rastrigin,10,1000,0.001,4,10,0.1,38.80444168665632,1187.8903460502625
2869,rastrigin,10,1000,0.01,3,3,0.01,50.74267047567445,55.81898808479309
2870,rastrigin,10,1000,0.01,2,10,0.001,42.082499110704155,1169.9431471824646
2871,rastrigin,10,1000,0.01,3,5,0.001,53.727590131104755,90.58538937568665
2872,rastrigin,10,1000,0.01,3,3,0.1,26.863841568559224,61.0680091381073
2873,rastrigin,10,1000,0.01,3,5,0.01,22.88400462660418,101.6829469203949
2874,rastrigin,10,1000,0.01,2,10,0.01,58.70231832726253,1149.7299304008484
2875,rastrigin,10,1000,0.01,4,3,0.001,51.122400082452714,66.46689486503601
2876,rastrigin,10,1000,0.01,2,10,0.1,44.83816338201693,191.10465359687805
2877,rastrigin,10,1000,0.01,3,5,0.1,61.68720470000018,111.43496918678284
2878,rastrigin,10,1000,0.01,4,5,0.001,50.600280236419955,227.30239176750183
2879,rastrigin,10,1000,0.01,4,3,0.01,25.868879744031343,72.61367583274841
2880,rastrigin,10,1000,0.01,3,10,0.001,31.8385805835607,213.2974271774292
2881,rastrigin,10,1000,0.01,4,3,0.1,16.91429059451542,75.76372480392456
2882,rastrigin,10,1000,0.01,4,5,0.01,20.894104876032685,122.88450121879578
2883,rastrigin,10,1000,0.01,3,10,0.01,29.84870518446354,223.09789609909058
2884,rastrigin,10,1000,0.1,2,3,0.001,34.82394859284467,74.87083792686462
2885,rastrigin,10,1000,0.01,4,5,0.1,16.914290329007144,128.95172715187073
2886,rastrigin,10,1000,0.01,3,10,0.1,53.16169171764201,236.96431946754456
2887,rastrigin,10,1000,0.1,2,3,0.01,46.76315939284293,75.68856501579285
2888,rastrigin,10,1000,0.1,2,5,0.001,58.70246747280963,126.66191816329956
2889,rastrigin,10,1000,0.01,4,10,0.001,32.833576311159334,251.14787817001343
2890,rastrigin,10,1000,0.1,2,5,0.01,63.67727901961651,127.97381114959717
2891,rastrigin,10,1000,0.1,2,3,0.1,70.64174721385592,79.27428340911865
2892,rastrigin,10,1000,0.01,4,10,0.01,44.77298773435118,259.71841740608215
2893,rastrigin,10,1000,0.1,3,3,0.001,24.874713093189655,80.82137107849121
2894,rastrigin,10,1000,0.1,2,5,0.1,37.808475840650466,130.30168890953064
2895,rastrigin,10,1000,0.01,4,10,0.1,46.762860168767425,264.4440953731537
2896,rastrigin,10,1000,0.1,3,3,0.01,34.82387779293414,81.24361515045166
2897,rastrigin,10,1000,0.1,3,5,0.001,30.84445767061943,134.72015595436096
2898,rastrigin,10,1000,0.1,2,10,0.001,32.83447641354125,260.5630190372467
2899,rastrigin,10,1000,0.1,3,3,0.1,56.712488884646376,80.95286226272583
2900,rastrigin,10,1000,0.1,2,10,0.01,15.921998732611442,263.4817569255829
2901,rastrigin,10,1000,0.1,3,5,0.01,50.7427284667481,134.70166897773743
2902,rastrigin,10,1000,0.1,4,3,0.001,24.8745648279029,82.54208493232727
2903,rastrigin,10,1000,0.1,2,10,0.1,19.89951878788969,265.21734523773193
2904,rastrigin,10,1000,0.1,3,5,0.1,41.78821865761714,136.15032577514648
2905,rastrigin,10,1000,0.1,4,3,0.01,55.717586807398874,83.87163209915161
2906,rastrigin,10,1000,0.1,4,5,0.001,29.84921505436077,138.72350144386292
2907,griewank,3,250,0.001,2,3,0.001,0.1290390847388388,7.670748949050903
2908,rastrigin,10,1000,0.1,3,10,0.001,31.83920630675169,270.1803209781647
2909,griewank,3,250,0.001,2,5,0.001,0.4229855292290836,12.759229898452759
2910,griewank,3,250,0.001,2,3,0.01,0.3722426808968161,7.6423561573028564
2911,rastrigin,10,1000,0.1,4,3,0.1,23.879171018662262,91.09551048278809
2912,griewank,3,250,0.001,2,10,0.001,0.4986903554588218,25.643317937850952
2913,rastrigin,10,1000,0.1,4,5,0.01,22.884332890840483,139.35827589035034
2914,griewank,3,250,0.001,2,5,0.01,0.3363901719766706,152.13389897346497
2915,griewank,3,250,0.001,2,3,0.1,0.1863265019886123,7.584733247756958
2916,griewank,3,250,0.001,2,5,0.1,0.0295841613954661,12.624742031097412
2917,griewank,3,250,0.001,3,3,0.001,0.6020339499513296,7.6442649364471436
2918,rastrigin,10,1000,0.1,3,10,0.01,47.75788550381033,274.34748792648315
2919,griewank,3,250,0.001,2,10,0.01,0.3525708579260296,299.7832396030426
2920,griewank,3,250,0.001,3,5,0.001,0.6341806798677745,12.897155284881592
2921,griewank,3,250,0.001,3,3,0.01,0.076567187558621,7.82564902305603
2922,griewank,3,250,0.001,2,10,0.1,0.19194271607381,25.53018879890442
2923,griewank,3,250,0.001,3,3,0.1,0.2844066624579821,7.784827947616577
2924,griewank,3,250,0.001,3,5,0.01,0.2221495581777364,12.89413070678711
2925,griewank,3,250,0.001,3,10,0.001,0.4413368388477663,25.939952850341797
2926,griewank,3,250,0.001,3,5,0.1,0.1179714526586082,12.756348133087158
2927,griewank,3,250,0.001,4,3,0.001,0.7499202806230125,7.660229921340942
2928,griewank,3,250,0.001,3,10,0.01,0.2675252771111035,25.548109531402588
2929,griewank,3,250,0.001,4,3,0.01,0.4671791983115131,7.621287107467651
2930,griewank,3,250,0.001,4,5,0.001,0.2881175906946829,12.695589780807495
2931,rastrigin,10,1000,0.1,4,5,0.1,23.880269124369875,151.98757600784302
2932,griewank,3,250,0.001,4,3,0.1,0.0389140159550706,7.8731629848480225
2933,griewank,3,250,0.001,3,10,0.1,0.238569158884501,25.616465091705322
2934,rastrigin,10,1000,0.1,3,10,0.1,29.848821965148915,301.4592366218567
2935,griewank,3,250,0.001,4,5,0.01,0.0991977084110047,12.984773635864258
2936,griewank,3,250,0.001,4,10,0.001,0.7671652576026318,25.73159384727478
2937,griewank,3,250,0.01,2,3,0.001,0.3867350613451319,7.783154249191284
2938,griewank,3,250,0.001,4,5,0.1,0.127466627096786,13.046837091445923
2939,griewank,3,250,0.01,2,3,0.01,0.1183071618144649,7.454516410827637
2940,griewank,3,250,0.01,2,5,0.001,0.0591487422009722,12.831644058227539
2941,griewank,3,250,0.001,4,10,0.01,0.348565911845655,26.110922813415527
2942,griewank,3,250,0.01,2,5,0.01,0.1700966121338807,12.653817653656006
2943,griewank,3,250,0.01,2,3,0.1,0.2342539845856728,7.522560119628906
2944,griewank,3,250,0.001,4,10,0.1,0.4727219726730578,25.978915452957153
2945,griewank,3,250,0.01,2,5,0.1,0.0912186946454368,12.716443300247192
2946,griewank,3,250,0.01,2,10,0.001,0.2736929555970524,25.38811683654785
2947,griewank,3,250,0.01,3,3,0.001,0.1848222134904261,7.667035341262817
2948,griewank,3,250,0.01,3,5,0.001,0.268605461269405,12.782042980194092
2949,griewank,3,250,0.01,3,3,0.01,0.6433642819451314,7.822679281234741
2950,griewank,3,250,0.01,2,10,0.01,0.246520745927762,25.108859062194824
2951,griewank,3,250,0.01,3,5,0.01,0.1011030489471622,12.905296564102173
2952,griewank,3,250,0.01,2,10,0.1,0.4956899072888079,25.58535623550415
2953,griewank,3,250,0.01,3,3,0.1,0.3056496451983911,7.787856101989746
2954,griewank,3,250,0.01,3,5,0.1,0.687910532922712,13.177939176559448
2955,griewank,3,250,0.01,4,3,0.001,0.059148630476098,7.864234209060669
2956,griewank,3,250,0.01,3,10,0.001,0.0492839940357578,26.04750084877014
2957,griewank,3,250,0.01,3,10,0.01,0.2959007562222446,52.640483379364014
2958,griewank,3,250,0.01,4,5,0.001,0.0369605283947916,13.54223108291626
2959,rastrigin,10,1000,0.1,4,10,0.001,24.875202544870973,277.82911944389343
2960,griewank,3,250,0.01,4,3,0.01,0.0295767772108955,8.4100821018219
2961,griewank,3,250,0.01,3,10,0.1,0.036960525944909,26.64384937286377
2962,griewank,3,250,0.01,4,5,0.01,0.1306379708972458,13.830839395523071
2963,griewank,3,250,0.01,4,3,0.1,0.4435383364490616,8.238462924957275
2964,griewank,3,250,0.1,2,3,0.001,0.4535683928986554,16.306334257125854
2965,griewank,3,250,0.01,4,5,0.1,0.1183466569627615,13.66463565826416
2966,griewank,3,250,0.01,4,10,0.001,0.3648376471326223,27.064674854278564
2967,griewank,3,250,0.1,2,3,0.01,0.0764005667655398,7.805087089538574
2968,griewank,3,250,0.1,2,5,0.001,0.2342575814157221,13.101118087768555
2969,griewank,3,250,0.1,2,3,0.1,0.2464622302525754,7.935143947601318
2970,griewank,3,250,0.1,2,5,0.01,0.0813178366489237,13.250064849853516
2971,griewank,3,250,0.01,4,10,0.01,0.2662772549300781,27.114882946014404
2972,griewank,3,250,0.01,4,10,0.1,0.2292255697960024,54.03753066062927
2973,griewank,3,250,0.1,2,5,0.1,0.1873635941050283,13.229863166809082
2974,griewank,3,250,0.1,3,3,0.001,0.1552809419772418,7.86031436920166
2975,griewank,3,250,0.1,2,10,0.001,0.0295861797781084,26.253710985183716
2976,griewank,3,250,0.1,3,3,0.01,0.1479259302661497,8.066574573516846
2977,griewank,3,250,0.1,3,5,0.001,0.1996719483659814,13.566686153411865
2978,griewank,3,250,0.1,2,10,0.01,0.2834761384292955,26.587682485580444
2979,griewank,3,250,0.1,3,3,0.1,0.3252596220331833,8.129867792129517
2980,griewank,3,250,0.1,3,5,0.01,0.081316774204403,13.612683773040771
2981,griewank,3,250,0.1,2,10,0.1,0.1848430568617028,26.427554607391357
2982,griewank,3,250,0.1,4,3,0.001,0.2070414762974806,8.073143243789673
2983,griewank,3,250,0.1,3,5,0.1,0.1085034551400032,13.359699964523315
2984,griewank,3,250,0.1,3,10,0.001,0.091222785052362,26.8266863822937
2985,griewank,3,250,0.1,4,3,0.01,0.0961314657757692,8.121355533599854
2986,griewank,3,250,0.1,4,5,0.001,0.3180672961434475,13.523185014724731
2987,griewank,3,250,0.1,3,10,0.01,0.0123228489802235,26.913570404052734
2988,griewank,3,250,0.1,4,3,0.1,0.3255181860403314,8.185957670211792
2989,rastrigin,10,1000,0.1,4,10,0.01,37.8089409123717,282.10782837867737
2990,griewank,3,250,0.1,4,5,0.01,0.2860004573466819,13.61649775505066
2991,griewank,3,250,0.1,3,10,0.1,0.0763998230498642,27.020365476608276
2992,griewank,3,250,0.1,4,5,0.1,0.3647217274957359,13.54013180732727
2993,griewank,3,250,0.1,4,10,0.001,0.2983813044627643,27.218659162521362
2994,griewank,3,500,0.001,2,3,0.001,0.6902540298302473,15.700856924057007
2995,griewank,3,250,0.1,4,10,0.01,0.0788794289246461,27.06676697731018
2996,griewank,3,500,0.001,2,3,0.01,0.3843503116555177,15.93044114112854
2997,griewank,3,250,0.1,4,10,0.1,0.1084665581135604,27.367684602737427
2998,griewank,3,500,0.001,2,5,0.001,0.6650385147724958,26.88437008857727
2999,griewank,3,500,0.001,2,3,0.1,0.3180240380314775,16.31354331970215
3000,griewank,3,500,0.001,2,5,0.01,0.199670936293967,26.90587878227234
3001,griewank,3,500,0.001,3,3,0.001,0.2967497169822399,15.950448036193848
3002,griewank,3,500,0.001,2,5,0.1,0.4217122588400419,26.224186182022095
3003,griewank,3,500,0.001,3,3,0.01,0.2958218953725526,15.531806945800781
3004,griewank,3,500,0.001,3,5,0.001,0.2613283476123539,25.788637161254883
3005,rastrigin,10,1000,0.1,4,10,0.1,39.79861071162233,284.59305453300476
3006,griewank,3,500,0.001,2,10,0.001,0.4641715272881284,337.1184298992157
3007,griewank,3,500,0.001,3,3,0.1,0.0517796769486592,15.357236862182617
3008,griewank,3,500,0.001,3,5,0.01,0.3031588356996492,26.20561385154724
3009,griewank,3,500,0.001,2,10,0.01,0.5286448512569643,52.18085312843323
3010,griewank,3,500,0.001,4,3,0.001,0.2187824370015201,16.013503551483154
3011,griewank,3,500,0.001,2,10,0.1,0.5423499833585735,51.658788204193115
3012,griewank,3,500,0.001,3,5,0.1,0.443752570595355,26.23510718345642
3013,griewank,3,500,0.001,4,3,0.01,0.3313709297288729,16.166237354278564
3014,griewank,3,500,0.001,3,10,0.001,0.4573684909197262,52.308507204055786
3015,griewank,3,500,0.001,4,5,0.001,0.5204296704975874,26.51985454559326
3016,griewank,3,500,0.001,4,3,0.1,0.2589377860249935,15.740140676498413
